participantId,name,season,ageGroup,gender,group,canonicalClubId,identityStatus,aliases,sources
tournament-team-2026-12u-coed-1st-au-o,1st_au_O,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_O,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-au-p,1st_au_P,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_P,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-au-r,1st_au_R,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_R,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-au-s,1st_au_S,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_S,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-au-t,1st_au_T,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_T,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-au-v,1st_au_V,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_V,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-au-w,1st_au_W,2026,12U,Coed,12U Coed,,tournament_only_team,1st_au_W,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-m,1st_pt_M,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_M,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-n,1st_pt_N,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_N,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-o,1st_pt_O,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_O,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-p,1st_pt_P,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_P,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-r,1st_pt_R,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_R,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-s,1st_pt_S,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_S,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-t,1st_pt_T,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_T,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-1st-pt-u,1st_pt_U,2026,12U,Coed,12U Coed,,tournament_only_team,1st_pt_U,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-a,2nd_A,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_A,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-d,2nd_D,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_D,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-g,2nd_G,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_G,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-m,2nd_au_M,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_M,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-n,2nd_au_N,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_N,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-o,2nd_au_O,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_O,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-p,2nd_au_P,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_P,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-r,2nd_au_R,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_R,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-s,2nd_au_S,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_S,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-t,2nd_au_T,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_T,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-v,2nd_au_V,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_V,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-au-w,2nd_au_W,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_au_W,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-m,2nd_pt_M,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_M,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-n,2nd_pt_N,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_N,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-o,2nd_pt_O,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_O,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-p,2nd_pt_P,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_P,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-r,2nd_pt_R,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_R,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-s,2nd_pt_S,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_S,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-t,2nd_pt_T,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_T,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-2nd-pt-u,2nd_pt_U,2026,12U,Coed,12U Coed,,tournament_only_team,2nd_pt_U,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-a,3rd_A,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_A,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-d,3rd_D,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_D,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-g,3rd_G,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_G,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-m,3rd_au_M,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_M,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-n,3rd_au_N,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_N,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-o,3rd_au_O,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_O,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-p,3rd_au_P,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_P,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-r,3rd_au_R,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_R,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-s,3rd_au_S,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_S,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-t,3rd_au_T,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_T,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-v,3rd_au_V,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_V,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-au-w,3rd_au_W,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_au_W,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-m,3rd_pt_M,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_M,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-n,3rd_pt_N,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_N,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-o,3rd_pt_O,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_O,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-p,3rd_pt_P,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_P,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-r,3rd_pt_R,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_R,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-s,3rd_pt_S,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_S,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-t,3rd_pt_T,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_T,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-3rd-pt-u,3rd_pt_U,2026,12U,Coed,12U Coed,,tournament_only_team,3rd_pt_U,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-a-town,A TOWN,2026,12U,Coed,12U Coed,,tournament_only_team,15-A TOWN | A TOWN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-alameda,ALAMEDA,2026,12U,Coed,12U Coed,club-alameda,canonical_club_tournament_team,ALAMEDA | G1(7)-ALAMEDA,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-aquatex,AQUATEX,2026,12U,Coed,12U Coed,,tournament_only_team,43-AQUATEX | AQUATEX,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-bainbridge,BAINBRIDGE,2026,12U,Coed,12U Coed,,tournament_only_team,37-BAINBRIDGE | BAINBRIDGE,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-big-valley,BIG VALLEY,2026,12U,Coed,12U Coed,club-big-valley,canonical_club_tournament_team,A2(24)-BIG VALLEY | BIG VALLEY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-carmel,CARMEL,2026,12U,Coed,12U Coed,,tournament_only_team,35-CARMEL | CARMEL,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-central-valley-united,CENTRAL VALLEY UNITED,2026,12U,Coed,12U Coed,,tournament_only_team,14-CENTRAL VALLEY UNITED | CENTRAL VALLEY UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-chula-vista-premier,CHULA VISTA PREMIER,2026,12U,Coed,12U Coed,,tournament_only_team,10-CHULA VISTA PREMIER | CHULA VISTA PREMIER,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-coronado,CORONADO,2026,12U,Coed,12U Coed,,tournament_only_team,CORONADO | D1 (4)-CORONADO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-elite,ELITE,2026,12U,Coed,12U Coed,club-elite,canonical_club_tournament_team,42-ELITE | ELITE,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-hieland,HIELAND,2026,12U,Coed,12U Coed,club-hieland,canonical_club_tournament_team,39-HIELAND | HIELAND,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-innis-arden,INNIS ARDEN,2026,12U,Coed,12U Coed,club-innis-arden,canonical_club_tournament_team,27-INNIS ARDEN | INNIS ARDEN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-kearns,KEARNS,2026,12U,Coed,12U Coed,,tournament_only_team,G2(18)-KEARNS | KEARNS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-la-city-united,LA CITY UNITED,2026,12U,Coed,12U Coed,club-la-city-united,canonical_club_tournament_team,3-LA CITY UNITED | LA CITY UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-lokahi,LOKAHI,2026,12U,Coed,12U Coed,,tournament_only_team,9-LOKAHI | LOKAHI,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-longhorn,LONGHORN,2026,12U,Coed,12U Coed,,tournament_only_team,13-LONGHORN | LONGHORN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-lowpo,LOWPO,2026,12U,Coed,12U Coed,club-lowpo,canonical_club_tournament_team,6-LOWPO | LOWPO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-marin,MARIN,2026,12U,Coed,12U Coed,,tournament_only_team,32-MARIN | MARIN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-mesa,MESA,2026,12U,Coed,12U Coed,,tournament_only_team,38-MESA | MESA,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-mv-polo,MV POLO,2026,12U,Coed,12U Coed,,tournament_only_team,G3(31)-MV POLO | MV POLO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-ngen,NGEN,2026,12U,Coed,12U Coed,club-ngen,canonical_club_tournament_team,A3(25)-NGEN | NGEN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-northwest,NORTHWEST,2026,12U,Coed,12U Coed,club-northwest,canonical_club_tournament_team,40-NORTHWEST | NORTHWEST,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-nsd-stars,NSD STARS,2026,12U,Coed,12U Coed,club-nsd-stars,canonical_club_tournament_team,29-NSD STARS | NSD STARS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-nwc,NWC,2026,12U,Coed,12U Coed,,tournament_only_team,45-NWC | NWC,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-palos-verdes,PALOS VERDES,2026,12U,Coed,12U Coed,club-palos-verdes,canonical_club_tournament_team,26-PALOS VERDES | PALOS VERDES,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-phoenix-renegades,PHOENIX RENEGADES,2026,12U,Coed,12U Coed,,tournament_only_team,19-PHOENIX RENEGADES | PHOENIX RENEGADES,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-praetorian,PRAETORIAN,2026,12U,Coed,12U Coed,club-praetorian,canonical_club_tournament_team,22-PRAETORIAN | PRAETORIAN,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-princeton,PRINCETON,2026,12U,Coed,12U Coed,,tournament_only_team,16-PRINCETON | PRINCETON,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-prosper,PROSPER,2026,12U,Coed,12U Coed,,tournament_only_team,41-PROSPER | PROSPER,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-puget-sound,PUGET SOUND,2026,12U,Coed,12U Coed,,tournament_only_team,17-PUGET SOUND | PUGET SOUND,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-rain-city,RAIN CITY,2026,12U,Coed,12U Coed,,tournament_only_team,D2(21)-RAIN CITY | RAIN CITY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-riverside,RIVERSIDE,2026,12U,Coed,12U Coed,club-riverside,canonical_club_tournament_team,30-RIVERSIDE | RIVERSIDE,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-sacramento,SACRAMENTO,2026,12U,Coed,12U Coed,,tournament_only_team,2-SACRAMENTO | SACRAMENTO,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-set,SET,2026,12U,Coed,12U Coed,club-set,canonical_club_tournament_team,36-SET | SET,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-sharks,SHARKS,2026,12U,Coed,12U Coed,club-sharks,canonical_club_tournament_team,12-SHARKS | SHARKS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-smac,SMAC,2026,12U,Coed,12U Coed,club-smac,canonical_club_tournament_team,44-SMAC | SMAC,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-titans,TITANS,2026,12U,Coed,12U Coed,club-titans,canonical_club_tournament_team,8-TITANS | TITANS,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-trilogy,TRILOGY,2026,12U,Coed,12U Coed,club-trilogy,canonical_club_tournament_team,11-TRILOGY | TRILOGY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-valley-united,VALLEY UNITED,2026,12U,Coed,12U Coed,,tournament_only_team,D3(28)-VALLEY UNITED | VALLEY UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-viking,VIKING,2026,12U,Coed,12U Coed,club-viking,canonical_club_tournament_team,23-VIKING | VIKING,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-vnited,VNITED,2026,12U,Coed,12U Coed,,tournament_only_team,5-VNITED | VNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-wcac-united,WCAC UNITED,2026,12U,Coed,12U Coed,club-wcac-united,canonical_club_tournament_team,34-WCAC UNITED | WCAC UNITED,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-west-valley,WEST VALLEY,2026,12U,Coed,12U Coed,,tournament_only_team,20-WEST VALLEY | WEST VALLEY,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-yolo-a,YOLO A,2026,12U,Coed,12U Coed,,tournament_only_team,A1(1)-YOLO A | YOLO A,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-coed-yolo-b,YOLO B,2026,12U,Coed,12U Coed,,tournament_only_team,33-YOLO B | YOLO B,2026-jo-weekend-1|12u-coed-championship
tournament-team-2026-12u-girls-1st-au-s,1st au_S,2026,12U,Girls,12U Girls,,tournament_only_team,1st au_S | 1st au_S(W97),2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-1st-au-t,1st au_T,2026,12U,Girls,12U Girls,,tournament_only_team,1st au_T | 1st au_T(W98),2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-a,2nd A-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd A-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-b,2nd B-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd B-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-c,2nd C-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd C-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-d,2nd D-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd D-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-e,2nd E-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd E-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-f,2nd F-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd F-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-g,2nd G-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd G-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-h,2nd H-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd H-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-i,2nd I-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd I-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-j,2nd J-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd J-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-k,2nd K-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd K-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-l,2nd L-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd L-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-m,2nd M-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd M-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-n,2nd N-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd N-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-o,2nd O-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd O-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-p,2nd P-,2026,12U,Girls,12U Girls,,tournament_only_team,2nd P-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-au-s,2nd au_S,2026,12U,Girls,12U Girls,,tournament_only_team,2nd au_S | 2nd au_S(L97),2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-2nd-au-t,2nd au_T,2026,12U,Girls,12U Girls,,tournament_only_team,2nd au_T | 2nd au_T(L98),2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-3rd-au-s,3rd au_S,2026,12U,Girls,12U Girls,,tournament_only_team,3rd au_S | 3rd au_S (W111),2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-3rd-au-t,3rd au_T,2026,12U,Girls,12U Girls,,tournament_only_team,3rd au_T | 3rd au_T (W112),2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-4th-au-v,4th_au_V-,2026,12U,Girls,12U Girls,,tournament_only_team,4th_au_V-,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-680-blue,680 BLUE,2026,12U,Girls,12U Girls,,tournament_only_team,680 BLUE | K3(43)-680 BLUE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-680-red-a,680 RED A,2026,12U,Girls,12U Girls,,tournament_only_team,680 RED A | D1(4)-680 RED A,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-908,908,2026,12U,Girls,12U Girls,club-908,canonical_club_tournament_team,908 | I2(24)-908,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-american-river,AMERICAN RIVER,2026,12U,Girls,12U Girls,club-american-river,canonical_club_tournament_team,A2(32)-AMERICAN RIVER | AMERICAN RIVER,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-brooklyn-hustle,BROOKLYN HUSTLE,2026,12U,Girls,12U Girls,,tournament_only_team,BROOKLYN HUSTLE | C2(30)-BROOKLYN HUSTLE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-cal-republic,CAL REPUBLIC,2026,12U,Girls,12U Girls,,tournament_only_team,CAL REPUBLIC | P3(48)-CAL REPUBLIC,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-central-coast,CENTRAL COAST,2026,12U,Girls,12U Girls,club-central-coast,canonical_club_tournament_team,CENTRAL COAST | O3(47)-CENTRAL COAST,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-chicago-park,CHICAGO PARK,2026,12U,Girls,12U Girls,,tournament_only_team,CHICAGO PARK | E4(51)-CHICAGO PARK,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-del-mar,DEL MAR,2026,12U,Girls,12U Girls,club-del-mar,canonical_club_tournament_team,DEL MAR | H1(8)-DEL MAR,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-greenwich,GREENWICH,2026,12U,Girls,12U Girls,club-greenwich,canonical_club_tournament_team,GREENWICH | O2(18)-GREENWICH,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-l-u1-u4,L#U1/U4,2026,12U,Girls,12U Girls,,tournament_only_team,L#U1/U4,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-l-u2-u3,L#U2/U3,2026,12U,Girls,12U Girls,,tournament_only_team,L#U2/U3,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-l-w1-w4,L#W1/W4,2026,12U,Girls,12U Girls,,tournament_only_team,L#W1/W4,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-l-w2-w3,L#W2/W3,2026,12U,Girls,12U Girls,,tournament_only_team,L#W2/W3,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-lb-shore,LB SHORE,2026,12U,Girls,12U Girls,,tournament_only_team,LB SHORE | N2(19)-LB SHORE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-los-alamitos,LOS ALAMITOS,2026,12U,Girls,12U Girls,club-los-alamitos,canonical_club_tournament_team,K2(22)-LOS ALAMITOS | LOS ALAMITOS,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-lyons-aquatics,LYONS AQUATICS,2026,12U,Girls,12U Girls,,tournament_only_team,LYONS AQUATICS | N3(46)-LYONS AQUATICS,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-newport-beach-blue,NEWPORT BEACH BLUE,2026,12U,Girls,12U Girls,,tournament_only_team,A1(1)-NEWPORT BEACH BLUE | NEWPORT BEACH BLUE,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-norcal-black,NORCAL BLACK,2026,12U,Girls,12U Girls,,tournament_only_team,I3(41)-NORCAL BLACK | NORCAL BLACK,2026-jo-weekend-1|12u-girls-championship
tournament-team-2026-12u-girls-north-idaho,NORTH IDAHO,2026,12U,Girls,12U Girls,,tournament_only_team,K4(49)-NORTH IDAHO | NORTH IDAHO,2026-jo-weekend-1|12u-girls-championship
